classification;digit;code;OJI;OPI;OSI;HWI;CAI
kldb92;4;6628;6;6;7;6;5
kldb92;4;6629;5;6;5;7;6
kldb92;4;6630;7;7;7;8;6
kldb92;4;6700;5;5;7;5;7
kldb92;4;6701;4;4;6;5;6
kldb92;4;6703;5;4;7;5;6
kldb92;4;6709;4;4;6;5;5
kldb92;4;6711;1;1;2;3;1
kldb92;4;6712;3;4;1;5;4
kldb92;4;6713;2;2;2;5;1
kldb92;4;6720;6;6;8;8;4
kldb92;4;6731;6;6;5;10;4
kldb92;4;6732;4;5;3;7;5
kldb92;4;6733;4;5;4;6;4
kldb92;4;6734;4;5;3;8;3
kldb92;4;6735;4;5;3;6;4
kldb92;4;6736;4;4;2;5;3
kldb92;4;6738;4;5;3;6;3
kldb92;4;6739;4;4;3;6;3
kldb92;4;6740;4;4;3;8;5
kldb92;4;6742;5;5;6;8;7
kldb92;4;6745;5;5;6;7;5
kldb92;4;6751;3;4;2;6;6
kldb92;4;6761;6;6;7;7;4
kldb92;4;6762;;5;;6;3
kldb92;4;6763;6;5;7;7;3
kldb92;4;6771;3;1;5;2;1
kldb92;4;6772;2;3;3;2;3
kldb92;4;6781;2;2;3;3;3
kldb92;4;6830;3;3;3;3;2
kldb92;4;6832;3;2;3;3;2
kldb92;4;6833;3;3;5;3;2
kldb92;4;6839;4;3;5;5;2
kldb92;4;6851;4;4;4;5;4
kldb92;4;6860;7;7;8;6;8
kldb92;4;6871;3;3;4;4;5
kldb92;4;6872;4;3;5;4;5
kldb92;4;6890;3;3;4;4;2
kldb92;4;6892;4;4;5;4;2
kldb92;4;6893;3;3;3;5;2
kldb92;4;6895;4;4;4;4;3
kldb92;4;6899;;4;;4;3
kldb92;4;6910;1;2;1;2;1
kldb92;4;6911;1;2;2;1;1
kldb92;4;6912;2;2;2;1;1
kldb92;4;6913;2;2;2;1;1
kldb92;4;6914;1;1;1;1;1
kldb92;4;6915;2;2;2;2;1
kldb92;4;6916;2;1;2;1;1
kldb92;4;6918;2;3;2;1;1
kldb92;4;6920;2;3;2;1;4
kldb92;4;6950;1;1;2;1;1
kldb92;4;6951;2;1;3;1;1
kldb92;4;6954;1;2;1;1;1
kldb92;4;6955;2;2;3;1;3
kldb92;4;6959;1;1;2;1;1
kldb92;4;7010;4;4;5;3;5
kldb92;4;7011;4;3;8;3;2
kldb92;4;7013;3;2;7;3;4
kldb92;4;7016;4;4;8;4;5
kldb92;4;7019;4;3;7;4;4
kldb92;4;7020;4;3;7;4;4
kldb92;4;7021;3;3;6;4;4
kldb92;4;7022;4;3;7;4;4
kldb92;4;7023;4;4;7;5;6
kldb92;4;7024;5;4;9;4;4
kldb92;4;7029;4;4;7;4;4
kldb92;4;7030;2;1;5;3;2
kldb92;4;7031;2;1;5;3;1
kldb92;4;7032;4;4;6;5;6
kldb92;4;7033;2;1;4;2;1
kldb92;4;7034;3;2;5;3;3
kldb92;4;7035;3;1;5;2;3
kldb92;4;7036;2;2;4;3;3
kldb92;4;7038;3;3;5;4;5
kldb92;4;7042;3;3;4;2;3
kldb92;4;7045;3;3;3;3;3
kldb92;4;7048;2;3;3;2;3
kldb92;4;7049;2;2;3;1;2
kldb92;4;7051;4;4;7;3;6
kldb92;4;7053;5;5;7;5;6
kldb92;4;7055;4;5;7;3;7
kldb92;4;7056;5;4;7;3;5
kldb92;4;7058;4;4;7;3;5
kldb92;4;7061;4;4;5;3;7
kldb92;4;7063;4;5;7;3;7
kldb92;4;7064;3;4;5;2;6
kldb92;4;7111;10;9;10;5;8
kldb92;4;7112;10;9;10;5;7
kldb92;4;7113;10;8;10;5;7
kldb92;4;7120;9;7;10;4;4
kldb92;4;7121;8;6;10;4;3
kldb92;4;7122;9;9;10;4;4
kldb92;4;7123;9;7;10;4;4
kldb92;4;7124;8;6;10;4;3
kldb92;4;7125;9;9;10;5;5
kldb92;4;7126;9;8;10;4;4
kldb92;4;7132;7;6;10;6;6
kldb92;4;7134;8;7;10;6;7
kldb92;4;7135;8;6;10;4;5
kldb92;4;7140;8;9;7;8;7
kldb92;4;7142;6;5;9;7;5
kldb92;4;7143;8;5;10;4;7
kldb92;4;7144;7;8;8;8;6
kldb92;4;7145;8;9;9;6;8
kldb92;4;7149;7;7;8;7;6
kldb92;4;7151;7;6;9;5;6
kldb92;4;7160;10;10;8;9;9
kldb92;4;7161;8;8;8;6;9
kldb92;4;7163;9;10;9;7;9
kldb92;4;7212;8;7;10;4;8
kldb92;4;7218;;7;;4;8
kldb92;4;7261;9;6;10;4;7
kldb92;4;7264;9;6;10;4;7
kldb92;4;7265;9;8;10;4;8
kldb92;4;7320;9;9;9;10;5
kldb92;4;7321;8;8;9;10;5
kldb92;4;7323;9;8;9;10;6
kldb92;4;7327;9;9;10;10;7
kldb92;4;7353;4;3;9;1;3
kldb92;4;7410;6;7;5;9;7
kldb92;4;7414;7;7;6;7;7
kldb92;4;7416;6;7;4;9;6
kldb92;4;7417;7;7;6;7;8
kldb92;4;7419;6;6;6;7;7
kldb92;4;7420;6;7;7;7;8
kldb92;4;7421;7;7;8;7;8
kldb92;4;7441;9;7;10;9;5
kldb92;4;7442;7;6;8;8;6
kldb92;4;7443;7;7;6;9;7
kldb92;4;7444;8;9;8;9;6
kldb92;4;7445;7;7;9;7;7
kldb92;4;7448;8;8;9;6;7
kldb92;4;7449;7;7;8;9;7
kldb92;4;7501;4;4;6;4;5
kldb92;4;7502;4;3;7;3;4
kldb92;4;7503;3;1;6;2;2
kldb92;4;7505;4;4;7;3;5
kldb92;4;7510;3;3;4;2;2
kldb92;4;7511;3;1;5;1;1
kldb92;4;7512;3;1;4;2;1
kldb92;4;7513;3;2;6;3;1
kldb92;4;7515;2;1;3;1;1
kldb92;4;7516;4;4;6;5;5
kldb92;4;7518;2;1;3;3;3
kldb92;4;7519;3;3;5;3;1
kldb92;4;7531;1;1;2;2;1
kldb92;4;7532;2;1;4;1;1
kldb92;4;7533;1;1;2;2;4
kldb92;4;7535;1;1;2;4;3
kldb92;4;7539;1;1;2;2;2
kldb92;4;7541;1;2;1;2;1
kldb92;4;7545;1;1;2;1;1
kldb92;4;7550;1;1;2;3;1
kldb92;4;7551;3;2;5;3;3
kldb92;4;7561;2;2;3;2;2
kldb92;4;7562;1;1;1;1;1
kldb92;4;7564;5;5;6;5;6
kldb92;4;7570;3;1;6;1;1
kldb92;4;7571;3;3;4;1;4
kldb92;4;7572;2;1;4;1;2
kldb92;4;7574;2;1;4;1;1
kldb92;4;7611;;2;;3;1
kldb92;4;7612;;2;;2;2
kldb92;4;7613;3;2;3;2;1
kldb92;4;7632;2;2;3;3;1
kldb92;4;7633;1;1;2;2;2
kldb92;4;7640;1;1;2;2;1
kldb92;4;7641;1;1;2;2;1
kldb92;4;7642;1;1;2;2;2
kldb92;4;7643;2;1;3;1;3
kldb92;4;7644;1;1;2;2;1
kldb92;4;7646;2;1;4;1;1
kldb92;4;7649;1;1;2;2;1
kldb92;4;7650;1;1;1;1;2
kldb92;4;7651;2;2;1;3;2
kldb92;4;7652;1;1;1;3;5
kldb92;4;7653;2;1;2;1;2
kldb92;4;7654;1;1;1;2;1
kldb92;4;7655;1;1;1;2;1
kldb92;4;7656;1;1;1;3;3
kldb92;4;7659;1;3;1;3;4
kldb92;4;7711;2;1;3;1;1
kldb92;4;7712;2;1;4;1;1
kldb92;4;7713;1;1;3;1;1
kldb92;4;7714;1;1;3;2;1
kldb92;4;7715;3;1;5;1;1
kldb92;4;7716;2;1;4;1;2
kldb92;4;7720;1;2;1;1;2
kldb92;4;7721;2;2;3;1;1
kldb92;4;7722;2;3;2;1;1
kldb92;4;7723;2;3;2;2;1
kldb92;4;7724;3;3;3;2;1
kldb92;4;7726;2;1;4;1;1
kldb92;4;7729;2;2;3;1;1
kldb92;4;7730;7;6;9;6;7
kldb92;4;7731;6;5;10;6;4
kldb92;4;7732;6;5;9;6;4
kldb92;4;7733;5;4;9;4;4
kldb92;4;7741;3;3;4;3;3
kldb92;4;7742;2;1;4;2;1
kldb92;4;7744;2;1;4;1;1
kldb92;4;7745;3;1;6;1;1
kldb92;4;7750;1;1;1;1;1
kldb92;4;7751;1;1;2;1;1
kldb92;4;7752;1;1;2;2;2
kldb92;4;7753;2;1;2;2;1
kldb92;4;7761;2;1;4;2;2
kldb92;4;7762;2;1;4;1;1
kldb92;4;7763;3;2;5;4;2
kldb92;4;7764;2;1;5;1;1
kldb92;4;7771;3;2;5;1;1
kldb92;4;7772;3;2;4;1;1
kldb92;4;7781;3;2;5;1;1
kldb92;4;7782;3;2;5;2;2
kldb92;4;7783;3;1;5;3;1
kldb92;4;7784;3;1;6;3;3
kldb92;4;7791;1;1;3;1;1
kldb92;4;7792;2;1;4;1;1
kldb92;4;7800;3;4;2;4;3
kldb92;4;7801;2;3;1;4;4
kldb92;4;7802;3;3;2;3;3
kldb92;4;7803;1;2;1;3;2
kldb92;4;7804;2;3;2;3;2
kldb92;4;7805;3;3;3;4;3
kldb92;4;7806;2;3;2;3;3
kldb92;4;7824;1;3;1;3;3
kldb92;4;7825;1;3;1;1;4
kldb92;4;7826;2;3;1;2;3
kldb92;4;7832;4;4;4;5;5
kldb92;4;7840;3;4;2;4;2
kldb92;4;7843;3;4;2;5;3
kldb92;4;7844;3;4;1;6;4
kldb92;4;7845;3;3;2;4;3
kldb92;4;7851;1;1;1;2;2
kldb92;4;7852;2;2;2;2;3
kldb92;4;7855;3;4;2;3;4
kldb92;4;7861;1;2;1;3;2
kldb92;4;7862;1;3;1;3;2
kldb92;4;7863;2;3;1;3;5
kldb92;4;7864;1;3;1;3;3
kldb92;4;7870;1;3;1;2;3
kldb92;4;7871;3;3;3;3;5
kldb92;4;7872;1;2;2;4;3
kldb92;4;7873;2;2;2;1;2
kldb92;4;7874;1;2;1;2;2
kldb92;4;7875;4;4;5;5;5
kldb92;4;7876;2;3;1;3;3
kldb92;4;7878;2;2;1;2;2
kldb92;4;7880;2;2;2;2;3
kldb92;4;7881;3;3;2;4;4
kldb92;4;7883;2;2;2;1;1
kldb92;4;7885;4;6;2;5;7
kldb92;4;7886;3;4;2;5;6
kldb92;4;7888;4;4;6;5;4
kldb92;4;7889;3;4;4;2;4
kldb92;4;7890;1;3;1;2;3
kldb92;4;7891;3;3;2;4;4
kldb92;4;7894;2;2;2;3;3
kldb92;4;7895;3;2;3;4;3
kldb92;4;7899;3;3;3;3;3
kldb92;4;7910;7;5;10;2;6
kldb92;4;7911;7;5;10;3;5
kldb92;4;7913;7;5;10;3;5
kldb92;4;7914;8;6;10;3;5
kldb92;4;7920;6;5;9;4;7
kldb92;4;7921;6;5;9;5;7
kldb92;4;7922;6;5;9;5;7
kldb92;4;7923;;5;;5;7
kldb92;4;7924;6;5;9;4;7
kldb92;4;7926;7;6;9;5;7
kldb92;4;7928;6;6;9;5;8
kldb92;4;7929;;5;;4;7
kldb92;4;7930;9;5;10;5;7
kldb92;4;7942;6;6;9;6;7
kldb92;4;7945;6;6;8;6;8
kldb92;4;7949;7;6;9;5;7
kldb92;4;7951;9;9;10;5;8
kldb92;4;7952;9;9;10;5;8
kldb92;4;7954;9;8;10;5;8
kldb92;4;7960;5;6;3;8;7
kldb92;4;7962;6;5;7;6;6
kldb92;4;7963;7;7;7;8;7
kldb92;4;7964;6;8;4;8;8
kldb92;4;8011;5;5;8;6;7
kldb92;4;8012;4;4;8;4;7
kldb92;4;8013;5;4;9;5;6
kldb92;4;8014;5;4;9;5;7
kldb92;4;8020;9;9;9;6;10
kldb92;4;8022;7;6;9;7;10
kldb92;4;8023;10;10;10;10;10
kldb92;4;8024;8;7;9;7;9
kldb92;4;8025;8;7;8;6;8
kldb92;4;8031;4;4;4;4;6
kldb92;4;8032;4;4;4;4;6
kldb92;4;8033;4;4;3;5;6
kldb92;4;8035;3;4;2;4;6
kldb92;4;8041;6;9;5;6;10
kldb92;4;8042;;10;;7;10
kldb92;4;8051;6;5;7;5;7
kldb92;4;8055;6;5;8;6;6
kldb92;4;8111;4;1;8;2;1
kldb92;4;8112;3;2;6;1;1
kldb92;4;8121;3;2;4;3;1
kldb92;4;8130;1;1;1;1;1
kldb92;4;8131;1;1;2;1;1
kldb92;4;8134;1;1;2;2;1
kldb92;4;8135;1;1;1;1;1
kldb92;4;8136;1;1;2;1;1
kldb92;4;8138;1;1;1;1;1
kldb92;4;8141;4;4;8;4;3
kldb92;4;8142;4;4;7;4;6
kldb92;4;8213;3;1;6;2;2
kldb92;4;8214;3;1;5;1;2
kldb92;4;8215;3;1;6;1;1
kldb92;4;8216;3;1;6;3;1
kldb92;4;8219;3;1;7;2;1
kldb92;4;8222;2;1;5;1;2
kldb92;4;8231;2;3;1;5;6
kldb92;4;8232;1;3;1;5;6
kldb92;4;8233;3;4;2;5;7
kldb92;4;8234;2;3;1;4;5
kldb92;4;8235;2;2;2;5;6
kldb92;4;8236;2;3;1;5;6
kldb92;4;8237;3;4;2;6;6
kldb92;4;8238;2;3;1;5;6
kldb92;4;8310;7;6;10;3;6
kldb92;4;8312;7;6;9;3;7
kldb92;4;8314;8;5;10;2;6
kldb92;4;8316;7;5;9;3;5
kldb92;4;8321;;5;;5;6
kldb92;4;8322;7;5;10;5;6
kldb92;4;8325;8;6;10;5;6
kldb92;4;8326;7;6;9;5;6
kldb92;4;8327;7;5;10;5;6
kldb92;4;8332;7;8;8;6;7
kldb92;4;8340;4;4;8;3;4
kldb92;4;8341;4;4;7;4;5
kldb92;4;8342;4;4;8;3;5
kldb92;4;8343;4;4;7;2;5
kldb92;4;8344;5;4;9;3;7
kldb92;4;8346;5;4;8;4;6
kldb92;4;8352;6;5;9;6;4
kldb92;4;8353;6;5;9;5;6
kldb92;4;8354;6;5;9;5;6
kldb92;4;8355;7;6;9;6;7
kldb92;4;8356;6;5;9;5;6
kldb92;4;8358;7;6;9;5;7
kldb92;4;8359;7;6;9;7;6
kldb92;4;8361;4;4;6;5;5
kldb92;4;8363;4;4;8;4;4
kldb92;4;8364;5;4;8;6;4
kldb92;4;8370;7;6;9;6;7
kldb92;4;8373;8;7;9;6;7
kldb92;4;8384;6;6;8;4;6
kldb92;4;8390;6;6;8;4;7
kldb92;4;8393;7;7;8;5;8
kldb92;4;8394;6;6;8;4;7
kldb92;4;8410;6;5;9;5;5
kldb92;4;8411;8;6;10;5;4
kldb92;4;8412;7;6;10;5;7
kldb92;4;8413;6;5;9;4;6
kldb92;4;8414;6;5;9;5;6
kldb92;4;8415;;6;;5;7
kldb92;4;8416;6;5;9;4;5
kldb92;4;8418;5;4;9;4;5
kldb92;4;8419;7;6;9;5;7
kldb92;4;8420;9;7;10;4;7
kldb92;4;8421;8;6;9;4;7
kldb92;4;8431;7;8;9;7;8
kldb92;4;8441;5;4;8;4;6
kldb92;4;8520;6;6;2;8;2
kldb92;4;8521;6;7;3;7;2
kldb92;4;8522;6;6;4;6;5
kldb92;4;8525;6;7;4;8;3
kldb92;4;8530;10;7;10;10;5
kldb92;4;8531;8;6;10;8;6
kldb92;4;8532;9;7;10;9;7
kldb92;4;8533;8;6;10;9;5
kldb92;4;8534;10;9;10;9;8
kldb92;4;8535;9;9;10;10;6
kldb92;4;8536;9;8;10;9;5
kldb92;4;8538;9;7;10;9;6
kldb92;4;8539;9;8;10;9;6
kldb92;4;8541;9;7;9;10;6
kldb92;4;8542;10;9;10;10;7
kldb92;4;8551;6;6;7;6;6
kldb92;4;8552;4;4;6;5;5
kldb92;4;8560;5;4;7;4;5
kldb92;4;8561;4;4;4;4;5
kldb92;4;8562;7;6;8;2;8
kldb92;4;8563;6;6;7;6;6
kldb92;4;8564;4;4;7;2;4
kldb92;4;8570;6;6;8;5;5
kldb92;4;8571;6;5;8;5;7
kldb92;4;8572;7;7;9;9;3
kldb92;4;8574;5;4;7;5;6
kldb92;4;8576;5;5;8;5;6
kldb92;4;8578;5;4;7;6;5
kldb92;4;8579;5;5;7;5;6
kldb92;4;8580;5;6;4;5;7
kldb92;4;8591;5;6;4;7;3
kldb92;4;8592;4;5;3;6;3
kldb92;4;8594;4;5;2;8;3
kldb92;4;8599;4;4;3;5;2
kldb92;4;8610;3;3;4;4;4
kldb92;4;8611;4;4;4;4;5
kldb92;4;8613;7;6;10;8;5
kldb92;4;8614;4;3;7;4;3
kldb92;4;8617;5;5;7;6;4
kldb92;4;8620;4;5;6;6;3
kldb92;4;8630;5;6;3;7;2
kldb92;4;8631;6;7;4;8;2
kldb92;4;8633;6;5;9;7;3
kldb92;4;8637;6;6;7;6;3
kldb92;4;8639;6;6;6;6;2
kldb92;4;8640;9;8;10;10;4
kldb92;4;8641;9;6;10;9;3
kldb92;4;8642;8;6;9;9;4
kldb92;4;8647;10;9;10;10;5
kldb92;4;8649;9;7;9;10;3
kldb92;4;8650;7;6;9;8;5
kldb92;4;8660;6;6;9;7;5
kldb92;4;8667;6;6;8;9;3
kldb92;4;8670;5;6;3;8;2
kldb92;4;8681;2;1;4;1;2
kldb92;4;8682;3;3;4;2;2
kldb92;4;8683;3;3;4;3;2
kldb92;4;8690;4;5;5;5;6
kldb92;4;8691;4;4;6;5;4
kldb92;4;8692;5;5;6;6;5
kldb92;4;8693;4;4;6;6;4
kldb92;4;8694;5;5;6;7;4
kldb92;4;8697;5;5;6;6;6
kldb92;4;8701;5;5;9;5;7
kldb92;4;8702;5;4;9;5;5
kldb92;4;8708;5;4;9;4;5
kldb92;4;8711;4;3;7;3;4
kldb92;4;8712;3;4;4;2;1
kldb92;4;8713;3;2;4;1;3
kldb92;4;8719;4;3;6;1;2
kldb92;4;8721;5;4;8;4;5
kldb92;4;8728;5;4;8;4;4
kldb92;4;8731;5;5;7;4;5
kldb92;4;8732;5;5;7;5;4
kldb92;4;8733;4;4;7;4;3
kldb92;4;8734;5;4;9;4;4
kldb92;4;8735;5;5;7;6;3
kldb92;4;8736;4;4;7;4;3
kldb92;4;8738;4;4;8;4;3
kldb92;4;8739;4;4;6;4;2
kldb92;4;8740;4;4;8;4;4
kldb92;4;8741;4;4;6;4;3
kldb92;4;8742;4;4;6;4;3
kldb92;4;8743;4;4;7;4;5
kldb92;4;8745;5;5;7;5;7
kldb92;4;8748;4;3;7;3;3
kldb92;4;8749;4;4;6;4;3
kldb92;4;8751;;4;;4;6
kldb92;4;8752;6;5;9;5;5
kldb92;4;8753;;4;;3;5
kldb92;4;8760;4;5;4;6;3
kldb92;4;8768;4;4;6;4;3
kldb92;4;8769;4;4;6;4;4
kldb92;4;8781;4;4;7;5;6
kldb92;4;8792;4;4;5;3;3
kldb92;4;8793;3;3;4;3;3
kldb92;4;8794;3;3;4;3;2
kldb92;4;8795;3;3;4;2;2
kldb92;4;8796;3;3;4;3;4
kldb92;4;8798;4;3;5;3;3
kldb92;4;8799;4;4;5;4;3
kldb92;4;8800;3;2;4;3;3
kldb92;4;8801;4;4;4;4;4
kldb92;4;8802;1;2;1;1;2
kldb92;4;8810;2;2;2;2;3
kldb92;4;8811;2;2;3;2;3
kldb92;4;8812;2;2;3;2;3
kldb92;4;8813;3;3;3;2;3
kldb92;4;8814;2;1;2;2;2
kldb92;4;8815;3;3;2;3;5
kldb92;4;8822;5;6;5;5;6
kldb92;4;8823;;4;;4;5
kldb92;4;8824;4;4;4;3;5
kldb92;4;8825;4;5;4;5;6
kldb92;4;8829;3;3;3;2;4
kldb92;4;8830;3;3;3;3;6
kldb92;4;8831;4;4;3;3;4
kldb92;4;8833;3;4;3;4;5
kldb92;4;8835;3;3;3;4;6
kldb92;4;8840;2;1;4;2;2
kldb92;4;8843;3;1;4;2;2
kldb92;4;8846;2;1;3;3;2
kldb92;4;8849;2;1;3;3;2
kldb92;4;8850;4;4;6;3;5
kldb92;4;8851;4;3;6;3;5
kldb92;4;8852;4;4;6;4;6
kldb92;4;8853;4;4;5;3;6
kldb92;4;8860;3;2;4;2;2
kldb92;4;8863;3;3;4;2;2
kldb92;4;8866;3;3;4;2;2
kldb92;4;8869;4;4;5;4;3
kldb92;4;8871;2;3;2;2;3
kldb92;4;8872;1;2;2;2;2
kldb92;4;8910;4;3;8;5;6
kldb92;4;8912;4;3;9;5;3
kldb92;4;8913;4;3;8;4;3
kldb92;4;8919;;3;;5;4
kldb92;4;8942;6;5;8;8;6
kldb92;4;9010;6;7;3;2;10
kldb92;4;9013;;7;;3;9
kldb92;4;9014;6;7;3;2;10
kldb92;4;9017;6;7;3;3;9
kldb92;4;9020;6;7;4;4;8
kldb92;4;9022;5;6;4;4;9
kldb92;4;9023;6;7;5;4;10
kldb92;4;9110;8;6;10;7;7
kldb92;4;9111;6;4;9;6;6
kldb92;4;9114;7;6;10;8;8
kldb92;4;9115;7;6;9;7;7
kldb92;4;9118;8;6;10;8;6
kldb92;4;9120;8;6;10;6;8
kldb92;4;9121;9;7;10;8;8
kldb92;4;9125;10;10;10;8;8
kldb92;4;9126;9;7;10;6;8
kldb92;4;9127;7;6;9;6;8
kldb92;4;9129;8;6;10;6;8
kldb92;4;9140;5;5;9;5;6
kldb92;4;9141;6;5;9;6;5
kldb92;4;9144;6;5;9;5;7
kldb92;4;9145;5;4;9;5;5
kldb92;4;9146;6;5;9;6;6
kldb92;4;9149;6;5;9;5;6
kldb92;4;9151;9;7;10;8;8
kldb92;4;9152;10;9;10;8;8
kldb92;4;9153;9;8;10;8;8
kldb92;4;9154;9;7;10;8;8
kldb92;4;9210;6;6;6;7;7
kldb92;4;9211;5;5;6;6;7
kldb92;4;9212;7;7;6;8;8
kldb92;4;9215;5;5;6;7;7
kldb92;4;9218;5;4;6;6;6
kldb92;4;9230;8;8;8;7;8
kldb92;4;9231;7;7;6;6;8
kldb92;4;9232;7;7;7;6;8
kldb92;4;9233;8;7;8;6;8
kldb92;4;9237;7;6;7;6;7
kldb92;4;9238;8;7;8;7;7
kldb92;4;9310;10;9;9;8;8
kldb92;4;9314;9;9;9;8;8
kldb92;4;9315;9;9;9;7;9
kldb92;4;9317;9;9;8;8;9
kldb92;4;9340;8;7;9;6;8
kldb92;4;9341;8;7;8;7;8
kldb92;4;9342;;8;;6;8
kldb92;4;9343;8;8;8;7;7
kldb92;4;9350;8;8;7;6;8
kldb92;4;9352;9;10;7;8;9
kldb92;4;9354;9;10;6;8;10
kldb92;4;9357;9;10;6;9;9
kldb92;4;9359;9;9;7;8;9
kldb92;4;9360;10;9;9;9;10
kldb92;4;9370;9;8;9;6;8
kldb92;4;9371;10;10;9;9;9
kldb92;4;9372;10;10;8;9;9
kldb92;4;9374;10;10;9;9;8
kldb92;4;9911;8;8;8;5;8
kldb92;4;9931;5;4;8;5;5
kldb92;4;9961;4;4;6;5;4
kldb92;4;9971;5;5;5;5;6
